flight_number,aircraft_registration,origin_iata,destination_iata,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,status,airline_code,flight_id
JU 8164,Unknown,IST,ESB,2026-05-31 08:00Z,2026-05-31 08:00Z,2026-05-31 09:15Z,2026-05-31 09:15Z,Expected,Unknown,JU8164_2026-05-31 08:00Z
SQ 6282,Unknown,IST,ESB,2026-05-31 08:00Z,2026-05-31 08:00Z,2026-05-31 09:15Z,2026-05-31 09:15Z,Expected,SQ,SQ6282_2026-05-31 08:00Z
MH 4290,Unknown,IST,ESB,2026-05-31 08:00Z,2026-05-31 08:00Z,2026-05-31 09:15Z,2026-05-31 09:15Z,Expected,MH,MH4290_2026-05-31 08:00Z
TG 9324,Unknown,IST,ASR,2026-05-31 08:00Z,2026-05-31 08:00Z,2026-05-31 09:30Z,Not Available,Expected,TG,TG9324_2026-05-31 08:00Z
SQ 6212,Unknown,IST,ASR,2026-05-31 08:00Z,2026-05-31 08:00Z,2026-05-31 09:30Z,Not Available,Expected,SQ,SQ6212_2026-05-31 08:00Z
JU 8074,Unknown,IST,ASR,2026-05-31 08:00Z,2026-05-31 08:00Z,2026-05-31 09:30Z,Not Available,Expected,Unknown,JU8074_2026-05-31 08:00Z
TK 2014,Unknown,IST,ASR,2026-05-31 08:00Z,2026-05-31 08:00Z,2026-05-31 09:30Z,Not Available,Expected,TK,TK2014_2026-05-31 08:00Z
TK 2908,Unknown,IST,BJV,2026-05-31 08:00Z,2026-05-31 08:00Z,2026-05-31 09:15Z,2026-05-31 09:15Z,Expected,TK,TK2908_2026-05-31 08:00Z
TK 2676,Unknown,IST,MQM,2026-05-31 08:15Z,2026-05-31 08:15Z,2026-05-31 10:15Z,Not Available,Expected,TK,TK2676_2026-05-31 08:15Z
TK 2690,Unknown,IST,MSR,2026-05-31 08:15Z,2026-05-31 08:15Z,2026-05-31 10:20Z,Not Available,Expected,TK,TK2690_2026-05-31 08:15Z
TK 2214,Unknown,IST,ADF,2026-05-31 08:15Z,2026-05-31 08:15Z,2026-05-31 10:05Z,Not Available,Expected,TK,TK2214_2026-05-31 08:15Z
TK 2004,Unknown,IST,NAV,2026-05-31 08:20Z,2026-05-31 08:20Z,2026-05-31 09:40Z,Not Available,Expected,TK,TK2004_2026-05-31 08:20Z
TK 4986,Unknown,IST,GZT,2026-05-31 08:30Z,2026-05-31 08:30Z,2026-05-31 10:15Z,Not Available,Expected,TK,TK4986_2026-05-31 08:30Z
TK 2686,Unknown,IST,BAL,2026-05-31 08:30Z,2026-05-31 08:30Z,2026-05-31 10:30Z,Not Available,Expected,TK,TK2686_2026-05-31 08:30Z
SQ 6262,Unknown,IST,AYT,2026-05-31 08:35Z,2026-05-31 08:35Z,2026-05-31 10:00Z,2026-05-31 10:00Z,Expected,SQ,SQ6262_2026-05-31 08:35Z
TK 2416,Unknown,IST,AYT,2026-05-31 08:35Z,2026-05-31 08:35Z,2026-05-31 10:00Z,2026-05-31 10:00Z,Expected,TK,TK2416_2026-05-31 08:35Z
JU 8091,Unknown,IST,AYT,2026-05-31 08:35Z,2026-05-31 08:35Z,2026-05-31 10:00Z,2026-05-31 10:00Z,Expected,Unknown,JU8091_2026-05-31 08:35Z
TK 4994,Unknown,IST,KCM,2026-05-31 08:35Z,2026-05-31 08:35Z,2026-05-31 10:15Z,Not Available,Expected,TK,TK4994_2026-05-31 08:35Z
TK 2748,Unknown,IST,VAN,2026-05-31 08:35Z,2026-05-31 08:35Z,2026-05-31 10:40Z,Not Available,Expected,TK,TK2748_2026-05-31 08:35Z
TK 2915,Unknown,IST,DLM,2026-05-31 08:50Z,2026-05-31 08:50Z,2026-05-31 10:10Z,Not Available,Expected,TK,TK2915_2026-05-31 08:50Z
TK 4962,Unknown,IST,AYT,2026-05-31 08:55Z,2026-05-31 08:55Z,2026-05-31 10:15Z,2026-05-31 10:15Z,Expected,TK,TK4962_2026-05-31 08:55Z
GF 6081,Unknown,IST,RZV,2026-05-31 09:00Z,2026-05-31 09:00Z,2026-05-31 10:40Z,Not Available,Expected,GF,GF6081_2026-05-31 09:00Z
TK 2540,Unknown,IST,RZV,2026-05-31 09:00Z,2026-05-31 09:00Z,2026-05-31 10:40Z,Not Available,Expected,TK,TK2540_2026-05-31 09:00Z
TK 4952,Unknown,IST,ADB,2026-05-31 09:00Z,2026-05-31 09:00Z,2026-05-31 10:05Z,2026-05-31 10:05Z,Expected,TK,TK4952_2026-05-31 09:00Z
TK 4978,Unknown,IST,MZH,2026-05-31 09:10Z,2026-05-31 09:10Z,2026-05-31 10:35Z,Not Available,Expected,TK,TK4978_2026-05-31 09:10Z
TK 2462,Unknown,IST,COV,2026-05-31 09:15Z,2026-05-31 09:15Z,2026-05-31 10:55Z,Not Available,Expected,TK,TK2462_2026-05-31 09:15Z
SQ 6258,Unknown,IST,COV,2026-05-31 09:15Z,2026-05-31 09:15Z,2026-05-31 10:55Z,Not Available,Expected,SQ,SQ6258_2026-05-31 09:15Z
JU 8014,Unknown,IST,COV,2026-05-31 09:15Z,2026-05-31 09:15Z,2026-05-31 10:55Z,Not Available,Expected,Unknown,JU8014_2026-05-31 09:15Z
B6 6942,Unknown,IST,COV,2026-05-31 09:15Z,2026-05-31 09:15Z,2026-05-31 10:55Z,Not Available,Expected,B6,B66942_2026-05-31 09:15Z
TP 8828,Unknown,IST,COV,2026-05-31 09:15Z,2026-05-31 09:15Z,2026-05-31 10:55Z,Not Available,Expected,TP,TP8828_2026-05-31 09:15Z
TK 2632,Unknown,IST,MLX,2026-05-31 09:15Z,2026-05-31 09:15Z,2026-05-31 11:00Z,Not Available,Expected,TK,TK2632_2026-05-31 09:15Z
TK 2850,Unknown,IST,OGU,2026-05-31 09:20Z,2026-05-31 09:20Z,2026-05-31 10:55Z,Not Available,Expected,TK,TK2850_2026-05-31 09:20Z
TK 2510,Unknown,IST,BJV,2026-05-31 09:20Z,2026-05-31 09:20Z,2026-05-31 10:40Z,2026-05-31 10:40Z,Expected,TK,TK2510_2026-05-31 09:20Z
JU 8093,Unknown,IST,AYT,2026-05-31 09:25Z,2026-05-31 09:25Z,2026-05-31 10:50Z,2026-05-31 10:50Z,Expected,Unknown,JU8093_2026-05-31 09:25Z
TK 2418,Unknown,IST,AYT,2026-05-31 09:25Z,2026-05-31 09:25Z,2026-05-31 10:50Z,2026-05-31 10:50Z,Expected,TK,TK2418_2026-05-31 09:25Z
TK 2202,Unknown,IST,KCM,2026-05-31 09:25Z,2026-05-31 09:25Z,2026-05-31 11:05Z,Not Available,Expected,TK,TK2202_2026-05-31 09:25Z
TK 1865,Unknown,IST,FCO,2026-05-31 09:30Z,Not Available,2026-05-31 12:10Z,Not Available,Unknown,TK,TK1865_2026-05-31 09:30Z
SQ 6224,Unknown,IST,DLM,2026-05-31 09:30Z,2026-05-31 09:30Z,2026-05-31 10:50Z,Not Available,Expected,SQ,SQ6224_2026-05-31 09:30Z
TK 2558,Unknown,IST,DLM,2026-05-31 09:30Z,2026-05-31 09:30Z,2026-05-31 10:50Z,Not Available,Expected,TK,TK2558_2026-05-31 09:30Z
HY 272,Unknown,IST,TAS,2026-05-31 09:30Z,Not Available,2026-05-31 14:00Z,2026-05-31 14:00Z,Expected,HY,HY272_2026-05-31 09:30Z
U6 7242,Unknown,IST,AER,2026-05-31 09:35Z,Not Available,2026-05-31 11:30Z,2026-05-31 11:30Z,Expected,U6,U67242_2026-05-31 09:35Z
TK 2226,Unknown,IST,GZT,2026-05-31 09:40Z,2026-05-31 09:40Z,2026-05-31 11:25Z,Not Available,Expected,TK,TK2226_2026-05-31 09:40Z
JU 8204,Unknown,IST,GZT,2026-05-31 09:40Z,2026-05-31 09:40Z,2026-05-31 11:25Z,Not Available,Expected,Unknown,JU8204_2026-05-31 09:40Z
TK 1945,Unknown,IST,BRU,2026-05-31 09:45Z,Not Available,2026-05-31 13:15Z,2026-05-31 13:15Z,Expected,TK,TK1945_2026-05-31 09:45Z
TK 2716,Unknown,IST,KSY,2026-05-31 09:45Z,2026-05-31 09:45Z,2026-05-31 11:50Z,Not Available,Expected,TK,TK2716_2026-05-31 09:45Z
TK 1023,Unknown,IST,SJJ,2026-05-31 09:45Z,Not Available,2026-05-31 11:35Z,2026-05-31 11:35Z,Expected,TK,TK1023_2026-05-31 09:45Z
TK 2644,Unknown,IST,EZS,2026-05-31 09:45Z,2026-05-31 09:45Z,2026-05-31 11:35Z,Not Available,Expected,TK,TK2644_2026-05-31 09:45Z
TK 108,Unknown,IST,MED,2026-05-31 09:45Z,Not Available,2026-05-31 13:15Z,2026-05-31 13:15Z,Expected,TK,TK108_2026-05-31 09:45Z
U6 772,Unknown,IST,DME,2026-05-31 09:45Z,Not Available,2026-05-31 14:25Z,Not Available,Unknown,U6,U6772_2026-05-31 09:45Z
TK 2932,Unknown,IST,MSR,2026-05-31 09:45Z,2026-05-31 09:45Z,2026-05-31 11:50Z,Not Available,Expected,TK,TK2932_2026-05-31 09:45Z
TK 1451,Unknown,IST,OPO,2026-05-31 09:45Z,Not Available,2026-05-31 14:40Z,2026-05-31 14:40Z,Expected,TK,TK1451_2026-05-31 09:45Z
TK 2244,Unknown,IST,GNY,2026-05-31 09:50Z,2026-05-31 09:50Z,2026-05-31 11:40Z,Not Available,Expected,TK,TK2244_2026-05-31 09:50Z
TK 1771,Unknown,IST,PRG,2026-05-31 09:55Z,Not Available,2026-05-31 12:25Z,2026-05-31 12:25Z,Expected,TK,TK1771_2026-05-31 09:55Z
TK 2254,Unknown,IST,HTY,2026-05-31 09:55Z,2026-05-31 09:55Z,2026-05-31 11:45Z,Not Available,Expected,TK,TK2254_2026-05-31 09:55Z
TK 2054,Unknown,IST,KZR,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:00Z,Not Available,Expected,TK,TK2054_2026-05-31 10:00Z
SQ 6237,Unknown,IST,ADB,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:10Z,2026-05-31 11:10Z,Expected,SQ,SQ6237_2026-05-31 10:00Z
JU 8032,Unknown,IST,ADB,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:10Z,2026-05-31 11:10Z,Expected,JU,JU8032_2026-05-31 10:00Z
TK 2324,Unknown,IST,ADB,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:10Z,2026-05-31 11:10Z,Expected,TK,TK2324_2026-05-31 10:00Z
AH 3948,Unknown,IST,ADB,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:10Z,2026-05-31 11:10Z,Expected,AH,AH3948_2026-05-31 10:00Z
TK 2150,Unknown,IST,ESB,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:10Z,2026-05-31 11:10Z,Expected,TK,TK2150_2026-05-31 10:00Z
B6 6928,Unknown,IST,ESB,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:10Z,2026-05-31 11:10Z,Expected,B6,B66928_2026-05-31 10:00Z
SQ 6204,Unknown,IST,ESB,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:10Z,2026-05-31 11:10Z,Expected,SQ,SQ6204_2026-05-31 10:00Z
JU 8166,Unknown,IST,ESB,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:10Z,2026-05-31 11:10Z,Expected,Unknown,JU8166_2026-05-31 10:00Z
TK 2016,Unknown,IST,ASR,2026-05-31 10:00Z,2026-05-31 10:00Z,2026-05-31 11:25Z,Not Available,Expected,TK,TK2016_2026-05-31 10:00Z
KU 152,Unknown,IST,KWI,2026-05-31 10:05Z,Not Available,2026-05-31 15:05Z,Not Available,Unknown,KU,KU152_2026-05-31 10:05Z
TK 2903,Unknown,IST,VAN,2026-05-31 10:05Z,2026-05-31 10:05Z,2026-05-31 12:15Z,Not Available,Expected,TK,TK2903_2026-05-31 10:05Z
SQ 391,Unknown,IST,SIN,2026-05-31 10:10Z,Not Available,2026-05-31 20:55Z,2026-05-31 20:55Z,Expected,SQ,SQ391_2026-05-31 10:10Z
TK 4998,Unknown,IST,BAL,2026-05-31 10:10Z,2026-05-31 10:10Z,2026-05-31 12:10Z,Not Available,Expected,TK,TK4998_2026-05-31 10:10Z
TK 1633,Unknown,IST,MUC,2026-05-31 10:15Z,Not Available,2026-05-31 13:00Z,2026-05-31 13:00Z,Expected,TK,TK1633_2026-05-31 10:15Z
TK 79,Unknown,IST,SFO,2026-05-31 10:15Z,Not Available,2026-05-31 23:40Z,Not Available,Unknown,TK,TK79_2026-05-31 10:15Z
TK 968,Unknown,IST,ECN,2026-05-31 10:15Z,Not Available,2026-05-31 11:50Z,Not Available,Unknown,TK,TK968_2026-05-31 10:15Z
TK 2720,Unknown,IST,IGD,2026-05-31 10:15Z,2026-05-31 10:15Z,2026-05-31 12:25Z,Not Available,Expected,TK,TK2720_2026-05-31 10:15Z
TK 1305,Unknown,IST,AGP,2026-05-31 10:15Z,Not Available,2026-05-31 14:50Z,2026-05-31 14:50Z,Expected,TK,TK1305_2026-05-31 10:15Z
TK 382,Unknown,IST,TBS,2026-05-31 10:15Z,Not Available,2026-05-31 12:35Z,2026-05-31 12:35Z,Expected,TK,TK382_2026-05-31 10:15Z
SV 258,Unknown,IST,MED,2026-05-31 10:20Z,Not Available,2026-05-31 13:50Z,2026-05-31 13:50Z,Expected,SV,SV258_2026-05-31 10:20Z
TK 2688,Unknown,IST,BAL,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:20Z,Not Available,Expected,TK,TK2688_2026-05-31 10:20Z
TK 1039,Unknown,IST,OTP,2026-05-31 10:20Z,Not Available,2026-05-31 11:35Z,2026-05-31 11:35Z,Expected,TK,TK1039_2026-05-31 10:20Z
TK 2706,Unknown,IST,ERZ,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,Not Available,Expected,TK,TK2706_2026-05-31 10:20Z
TG 9320,Unknown,IST,ERZ,2026-05-31 10:20Z,2026-05-31 10:20Z,2026-05-31 12:15Z,Not Available,Expected,TG,TG9320_2026-05-31 10:20Z
TK 1463,Unknown,IST,NAP,2026-05-31 10:20Z,Not Available,2026-05-31 12:45Z,2026-05-31 12:45Z,Expected,TK,TK1463_2026-05-31 10:20Z
TK 591,Unknown,IST,EBB,2026-05-31 10:20Z,Not Available,2026-05-31 17:00Z,Not Available,Unknown,TK,TK591_2026-05-31 10:20Z
TK 1849,Unknown,IST,ATH,2026-05-31 10:20Z,Not Available,2026-05-31 11:50Z,2026-05-31 11:50Z,Expected,TK,TK1849_2026-05-31 10:20Z
OM 162,Unknown,IST,UBN,2026-05-31 10:20Z,Not Available,2026-05-31 18:40Z,Not Available,Unknown,OM,OM162_2026-05-31 10:20Z
TK 1977,Unknown,IST,DUB,2026-05-31 10:25Z,Not Available,2026-05-31 15:00Z,2026-05-31 15:00Z,Expected,TK,TK1977_2026-05-31 10:25Z
TK 1859,Unknown,IST,MAD,2026-05-31 10:25Z,Not Available,2026-05-31 14:55Z,2026-05-31 14:55Z,Expected,TK,TK1859_2026-05-31 10:25Z
TK 2952,Unknown,IST,HTY,2026-05-31 10:25Z,2026-05-31 10:25Z,2026-05-31 12:15Z,Not Available,Expected,TK,TK2952_2026-05-31 10:25Z
TK 1345,Unknown,IST,EDI,2026-05-31 10:25Z,Not Available,2026-05-31 14:55Z,2026-05-31 14:55Z,Expected,TK,TK1345_2026-05-31 10:25Z
TG 7580,Unknown,IST,SZF,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:00Z,Not Available,Expected,TG,TG7580_2026-05-31 10:30Z
SQ 6218,Unknown,IST,SZF,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:00Z,Not Available,Expected,SQ,SQ6218_2026-05-31 10:30Z
TK 2808,Unknown,IST,SZF,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 12:00Z,Not Available,Expected,TK,TK2808_2026-05-31 10:30Z
DP 770,Unknown,IST,KRR,2026-05-31 10:30Z,Not Available,2026-05-31 12:00Z,Not Available,Unknown,DP,DP770_2026-05-31 10:30Z
SU 657,Unknown,IST,KRR,2026-05-31 10:30Z,Not Available,2026-05-31 12:30Z,Not Available,Unknown,SU,SU657_2026-05-31 10:30Z
TK 2860,Unknown,IST,ISE,2026-05-31 10:30Z,2026-05-31 10:30Z,2026-05-31 11:45Z,Not Available,Expected,TK,TK2860_2026-05-31 10:30Z
S7 5890,Unknown,IST,OVB,2026-05-31 10:35Z,Not Available,2026-05-31 16:35Z,2026-05-31 16:35Z,Expected,S7,S75890_2026-05-31 10:35Z
A4 5072,Unknown,IST,AER,2026-05-31 10:35Z,Not Available,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,A4,A45072_2026-05-31 10:35Z
B2 784,Unknown,IST,MSQ,2026-05-31 10:35Z,Not Available,2026-05-31 15:45Z,2026-05-31 15:45Z,Expected,B2,B2784_2026-05-31 10:35Z
A4 6074,Unknown,IST,MRV,2026-05-31 10:35Z,Not Available,2026-05-31 12:55Z,2026-05-31 12:55Z,Expected,A4,A46074_2026-05-31 10:35Z
TK 273,Unknown,IST,RMO,2026-05-31 10:40Z,Not Available,2026-05-31 12:10Z,Not Available,Unknown,TK,TK273_2026-05-31 10:40Z
RJ 166,Unknown,IST,AMM,2026-05-31 10:45Z,Not Available,2026-05-31 13:15Z,Not Available,Unknown,RJ,RJ166_2026-05-31 10:45Z
TK 2828,Unknown,IST,TZX,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:30Z,Not Available,Expected,TK,TK2828_2026-05-31 10:45Z
SQ 6248,Unknown,IST,TZX,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:30Z,Not Available,Expected,SQ,SQ6248_2026-05-31 10:45Z
JU 8230,Unknown,IST,TZX,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:30Z,Not Available,Expected,Unknown,JU8230_2026-05-31 10:45Z
TK 2006,Unknown,IST,NAV,2026-05-31 10:45Z,2026-05-31 10:45Z,2026-05-31 12:05Z,Not Available,Expected,TK,TK2006_2026-05-31 10:45Z
TK 1031,Unknown,IST,SOF,2026-05-31 10:45Z,Not Available,2026-05-31 12:00Z,Not Available,Unknown,TK,TK1031_2026-05-31 10:45Z
TK 2264,Unknown,IST,EDO,2026-05-31 10:50Z,2026-05-31 10:50Z,2026-05-31 11:50Z,Not Available,Expected,TK,TK2264_2026-05-31 10:50Z
EY 542,Unknown,IST,AUH,2026-05-31 10:50Z,Not Available,2026-05-31 15:25Z,2026-05-31 15:27Z,Expected,EY,EY542_2026-05-31 10:50Z
W9 5328,Unknown,IST,LTN,2026-05-31 10:50Z,Not Available,2026-05-31 14:55Z,2026-05-31 14:55Z,Expected,W9,W95328_2026-05-31 10:50Z
TK 1299,Unknown,IST,SVQ,2026-05-31 10:55Z,Not Available,2026-05-31 15:35Z,2026-05-31 15:35Z,Expected,TK,TK1299_2026-05-31 10:55Z
TK 2422,Unknown,IST,AYT,2026-05-31 10:55Z,2026-05-31 10:55Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,TK,TK2422_2026-05-31 10:55Z
AY 3325,Unknown,IST,AYT,2026-05-31 10:55Z,2026-05-31 10:55Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,AY,AY3325_2026-05-31 10:55Z
TP 8812,Unknown,IST,AYT,2026-05-31 10:55Z,2026-05-31 10:55Z,2026-05-31 12:30Z,2026-05-31 12:30Z,Expected,TP,TP8812_2026-05-31 10:55Z
LO 134,Unknown,IST,WAW,2026-05-31 10:55Z,Not Available,2026-05-31 13:25Z,Not Available,Unknown,LO,LO134_2026-05-31 10:55Z
LH 1299,D-AIZB,IST,FRA,2026-05-31 10:55Z,Not Available,2026-05-31 14:05Z,2026-05-31 14:05Z,Expected,LH,LH1299_2026-05-31 10:55Z
TK 4980,Unknown,IST,BJV,2026-05-31 10:55Z,2026-05-31 10:55Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,TK,TK4980_2026-05-31 10:55Z
TK 2326,Unknown,IST,ADB,2026-05-31 11:00Z,2026-05-31 11:00Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,TK,TK2326_2026-05-31 11:00Z
TP 8856,Unknown,IST,ADB,2026-05-31 11:00Z,2026-05-31 11:00Z,2026-05-31 12:15Z,2026-05-31 12:15Z,Expected,TP,TP8856_2026-05-31 11:00Z
TK 1317,Unknown,IST,BIO,2026-05-31 11:00Z,Not Available,2026-05-31 15:20Z,2026-05-31 15:20Z,Expected,TK,TK1317_2026-05-31 11:00Z
JU 8016,Unknown,IST,COV,2026-05-31 11:00Z,2026-05-31 11:00Z,2026-05-31 12:35Z,Not Available,Expected,Unknown,JU8016_2026-05-31 11:00Z
TK 2466,Unknown,IST,COV,2026-05-31 11:00Z,2026-05-31 11:00Z,2026-05-31 12:35Z,Not Available,Expected,TK,TK2466_2026-05-31 11:00Z
MS 738,Unknown,IST,CAI,2026-05-31 11:00Z,Not Available,2026-05-31 13:20Z,Not Available,Unknown,MS,MS738_2026-05-31 11:00Z
MU 704,B-300P,IST,PVG,2026-05-31 11:00Z,Not Available,2026-05-31 21:15Z,Not Available,Unknown,MU,MU704_2026-05-31 11:00Z
TK 629,Unknown,IST,ACC,2026-05-31 11:00Z,Not Available,2026-05-31 18:20Z,Not Available,Unknown,TK,TK629_2026-05-31 11:00Z
TP 8840,Unknown,IST,ESB,2026-05-31 11:00Z,2026-05-31 11:00Z,2026-05-31 12:10Z,2026-05-31 12:10Z,Expected,TP,TP8840_2026-05-31 11:00Z
TK 2154,Unknown,IST,ESB,2026-05-31 11:00Z,2026-05-31 11:00Z,2026-05-31 12:10Z,2026-05-31 12:10Z,Expected,TK,TK2154_2026-05-31 11:00Z
SQ 6270,Unknown,IST,ESB,2026-05-31 11:00Z,2026-05-31 11:00Z,2026-05-31 12:10Z,2026-05-31 12:10Z,Expected,SQ,SQ6270_2026-05-31 11:00Z
TK 2938,Unknown,IST,COV,2026-05-31 11:00Z,2026-05-31 11:00Z,2026-05-31 12:35Z,Not Available,Expected,TK,TK2938_2026-05-31 11:00Z
TK 625,Unknown,IST,LOS,2026-05-31 11:05Z,Not Available,2026-05-31 18:05Z,Not Available,Unknown,TK,TK625_2026-05-31 11:05Z
TK 537,Unknown,IST,OUA,2026-05-31 11:05Z,Not Available,2026-05-31 17:50Z,Not Available,Unknown,TK,TK537_2026-05-31 11:05Z
J9 302,Unknown,IST,KWI,2026-05-31 11:05Z,Not Available,2026-05-31 14:50Z,Not Available,Unknown,J9,J9302_2026-05-31 11:05Z
TK 33,Unknown,IST,IAH,2026-05-31 11:10Z,Not Available,2026-06-01 00:10Z,Not Available,Unknown,TK,TK33_2026-05-31 11:10Z
TK 126,Unknown,IST,JED,2026-05-31 11:10Z,Not Available,2026-05-31 15:00Z,2026-05-31 15:00Z,Expected,TK,TK126_2026-05-31 11:10Z
TK 1,Unknown,IST,JFK,2026-05-31 11:10Z,Not Available,2026-05-31 21:55Z,Not Available,Unknown,TK,TK1_2026-05-31 11:10Z
G9 322,Unknown,IST,SHJ,2026-05-31 11:10Z,Not Available,2026-05-31 16:10Z,Not Available,Unknown,G9,G9322_2026-05-31 11:10Z
SQ 6294,Unknown,IST,KYA,2026-05-31 11:15Z,2026-05-31 11:15Z,2026-05-31 12:35Z,Not Available,Expected,SQ,SQ6294_2026-05-31 11:15Z
TK 2034,Unknown,IST,KYA,2026-05-31 11:15Z,2026-05-31 11:15Z,2026-05-31 12:35Z,Not Available,Expected,TK,TK2034_2026-05-31 11:15Z
TK 320,Unknown,IST,ASB,2026-05-31 11:15Z,Not Available,2026-05-31 14:50Z,Not Available,Unknown,TK,TK320_2026-05-31 11:15Z
TK 1995,Unknown,IST,MAN,2026-05-31 11:15Z,Not Available,2026-05-31 15:30Z,2026-05-31 15:30Z,Expected,TK,TK1995_2026-05-31 11:15Z
TK 2942,Unknown,IST,DLM,2026-05-31 11:15Z,2026-05-31 11:15Z,2026-05-31 12:30Z,Not Available,Expected,TK,TK2942_2026-05-31 11:15Z
TK 1897,Unknown,IST,VIE,2026-05-31 11:15Z,Not Available,2026-05-31 13:35Z,2026-05-31 13:35Z,Expected,TK,TK1897_2026-05-31 11:15Z
UD 162,Unknown,IST,BGW,2026-05-31 11:20Z,Not Available,2026-05-31 14:20Z,Not Available,Unknown,UD,UD162_2026-05-31 11:20Z
CZ 8066,Unknown,IST,CAN,2026-05-31 11:20Z,Not Available,2026-05-31 21:05Z,Not Available,Unknown,CZ,CZ8066_2026-05-31 11:20Z
TK 978,Unknown,IST,ECN,2026-05-31 11:25Z,Not Available,2026-05-31 13:05Z,Not Available,Unknown,TK,TK978_2026-05-31 11:25Z
TK 1079,Unknown,IST,BEG,2026-05-31 11:25Z,Not Available,2026-05-31 13:10Z,2026-05-31 13:10Z,Expected,TK,TK1079_2026-05-31 11:25Z
TK 2694,Unknown,IST,MSR,2026-05-31 11:30Z,2026-05-31 11:30Z,2026-05-31 13:35Z,Not Available,Expected,TK,TK2694_2026-05-31 11:30Z
TK 1997,Unknown,IST,LGW,2026-05-31 11:30Z,Not Available,2026-05-31 15:40Z,Not Available,Unknown,TK,TK1997_2026-05-31 11:30Z
TK 2750,Unknown,IST,VAN,2026-05-31 11:30Z,2026-05-31 11:30Z,2026-05-31 13:40Z,Not Available,Expected,TK,TK2750_2026-05-31 11:30Z
TK 1969,Unknown,IST,BHX,2026-05-31 11:30Z,Not Available,2026-05-31 15:40Z,2026-05-31 15:40Z,Expected,TK,TK1969_2026-05-31 11:30Z
TK 2024,Unknown,IST,ASR,2026-05-31 11:35Z,2026-05-31 11:35Z,2026-05-31 13:00Z,Not Available,Expected,TK,TK2024_2026-05-31 11:35Z
TK 1243,Unknown,IST,STN,2026-05-31 11:35Z,Not Available,2026-05-31 15:40Z,2026-05-31 15:40Z,Expected,TK,TK1243_2026-05-31 11:35Z
TK 415,Unknown,IST,VKO,2026-05-31 11:35Z,Not Available,2026-05-31 15:30Z,2026-05-31 15:30Z,Expected,TK,TK415_2026-05-31 11:35Z
TK 2424,Unknown,IST,AYT,2026-05-31 11:40Z,2026-05-31 11:40Z,2026-05-31 13:05Z,2026-05-31 13:05Z,Expected,TK,TK2424_2026-05-31 11:40Z
JU 8096,Unknown,IST,AYT,2026-05-31 11:40Z,2026-05-31 11:40Z,2026-05-31 13:05Z,2026-05-31 13:05Z,Expected,Unknown,JU8096_2026-05-31 11:40Z
W2 2282,Unknown,IST,EBL,2026-05-31 11:45Z,Not Available,2026-05-31 14:15Z,Not Available,Unknown,W2,W22282_2026-05-31 11:45Z
TK 31,Unknown,IST,ATL,2026-05-31 11:45Z,Not Available,2026-05-31 23:45Z,Not Available,Unknown,TK,TK31_2026-05-31 11:45Z
TK 5,Unknown,IST,ORD,2026-05-31 11:45Z,Not Available,2026-05-31 23:15Z,Not Available,Unknown,TK,TK5_2026-05-31 11:45Z
TK 191,Unknown,IST,DFW,2026-05-31 11:45Z,Not Available,2026-06-01 00:35Z,Not Available,Unknown,TK,TK191_2026-05-31 11:45Z
TK 1313,Unknown,IST,VLC,2026-05-31 11:45Z,Not Available,2026-05-31 15:40Z,2026-05-31 15:40Z,Expected,TK,TK1313_2026-05-31 11:45Z
4O 401,Unknown,IST,TIV,2026-05-31 11:45Z,Not Available,2026-05-31 13:35Z,2026-05-31 13:35Z,Expected,4O,4O401_2026-05-31 11:45Z
TK 201,Unknown,IST,DEN,2026-05-31 11:45Z,Not Available,2026-06-01 00:25Z,Not Available,Unknown,TK,TK201_2026-05-31 11:45Z
TK 203,Unknown,IST,SEA,2026-05-31 11:55Z,Not Available,2026-06-01 00:15Z,Not Available,Unknown,TK,TK203_2026-05-31 11:55Z
